employee_id,name,department,role,age,salary,experience_years,joining_date,performance_score,city,monthly_sales,training_hours,attrition_risk
2604,Employee 2604,Engineering,Data Analyst,40,126748,15,2023-04-22,67,Bengaluru,125884,76,Medium
2605,Employee 2605,Marketing,Software Engineer,26,107085,4,2023-05-09,80,Chennai,126205,5,Low
2606,Employee 2606,HR,Data Analyst,37,123422,13,2023-05-26,93,Jaipur,126526,14,Low
2607,Employee 2607,Sales,Software Engineer,23,100159,0,2023-06-12,61,Mumbai,126847,23,Medium
2608,Employee 2608,Analytics,Data Analyst,34,120096,11,2023-06-29,74,Hyderabad,127168,32,Medium
2609,Employee 2609,Support,Software Engineer,45,136433,20,2023-07-16,87,Kolkata,127489,41,Low
2610,Employee 2610,Operations,Data Analyst,31,116770,9,2023-08-02,55,Delhi,127810,50,Medium
2611,Employee 2611,Finance,Software Engineer,42,133107,18,2023-08-19,68,Pune,128131,59,Medium
2612,Employee 2612,Engineering,Data Analyst,28,104444,2,2023-09-05,81,Ahmedabad,128452,68,Low
2613,Employee 2613,Marketing,Software Engineer,39,129781,16,2023-09-22,94,Noida,128773,77,Low
2614,Employee 2614,HR,Data Analyst,25,101118,0,2023-10-09,62,Bengaluru,129094,6,High
2615,Employee 2615,Sales,Software Engineer,36,126455,14,2023-10-26,75,Chennai,129415,15,Medium
2616,Employee 2616,Analytics,Data Analyst,22,101392,0,2023-11-12,88,Jaipur,129736,24,Low
2617,Employee 2617,Support,Software Engineer,33,114129,7,2023-11-29,56,Mumbai,130057,33,Medium
2618,Employee 2618,Operations,Data Analyst,44,139466,21,2023-12-16,69,Hyderabad,130378,42,Medium
2619,Employee 2619,Finance,Software Engineer,30,110803,5,2024-01-02,82,Kolkata,130699,51,Low
2620,Employee 2620,Engineering,Data Analyst,41,136140,19,2024-01-19,95,Delhi,131020,60,Low
2621,Employee 2621,Marketing,Software Engineer,27,107477,3,2024-02-05,63,Pune,131341,69,Medium
2622,Employee 2622,HR,Data Analyst,38,123814,12,2024-02-22,76,Ahmedabad,131662,78,Medium
2623,Employee 2623,Sales,Software Engineer,24,104151,1,2024-03-10,89,Noida,131983,7,Low
2624,Employee 2624,Analytics,Data Analyst,35,120488,10,2024-03-27,57,Bengaluru,132304,16,High
2625,Employee 2625,Support,Software Engineer,21,102625,0,2024-04-13,70,Chennai,132625,25,Medium
2626,Employee 2626,Operations,Data Analyst,32,117162,8,2024-04-30,83,Jaipur,132946,34,Low
2627,Employee 2627,Finance,Software Engineer,43,133499,17,2024-05-17,96,Mumbai,133267,43,Low
2628,Employee 2628,Engineering,Data Analyst,29,113836,6,2024-06-03,64,Hyderabad,133588,52,Medium
2629,Employee 2629,Marketing,Software Engineer,40,130173,15,2024-06-20,77,Kolkata,133909,61,Medium
2630,Employee 2630,HR,Data Analyst,26,110510,4,2024-07-07,90,Delhi,134230,70,Low
2631,Employee 2631,Sales,Software Engineer,37,126847,13,2024-07-24,58,Pune,134551,79,Medium
2632,Employee 2632,Analytics,Data Analyst,23,103584,0,2024-08-10,71,Ahmedabad,134872,8,Medium
2633,Employee 2633,Support,Software Engineer,34,123521,11,2024-08-27,84,Noida,135193,17,Low
2634,Employee 2634,Operations,Data Analyst,45,139858,20,2024-09-13,97,Bengaluru,135514,26,Low
2635,Employee 2635,Finance,Software Engineer,31,120195,9,2024-09-30,65,Chennai,135835,35,Medium
2636,Employee 2636,Engineering,Data Analyst,42,136532,18,2016-01-13,78,Jaipur,136156,44,Low
2637,Employee 2637,Marketing,Software Engineer,28,107869,2,2016-01-30,91,Mumbai,136477,53,Low
2638,Employee 2638,HR,Data Analyst,39,133206,16,2016-02-16,59,Hyderabad,136798,62,Medium
2639,Employee 2639,Sales,Software Engineer,25,104543,0,2016-03-04,72,Kolkata,137119,71,Medium
2640,Employee 2640,Analytics,Data Analyst,36,129880,14,2016-03-21,85,Delhi,137440,0,Low
2641,Employee 2641,Support,Software Engineer,22,104817,0,2016-04-07,98,Pune,137761,9,Low
2642,Employee 2642,Operations,Data Analyst,33,117554,7,2016-04-24,66,Ahmedabad,138082,18,Medium
2643,Employee 2643,Finance,Software Engineer,44,142891,21,2016-05-11,79,Noida,138403,27,Low
2644,Employee 2644,Engineering,Data Analyst,30,114228,5,2016-05-28,92,Bengaluru,138724,36,Low
2645,Employee 2645,Marketing,Software Engineer,41,139565,19,2016-06-14,60,Chennai,139045,45,Medium
2646,Employee 2646,HR,Data Analyst,27,110902,3,2016-07-01,73,Jaipur,139366,54,Medium
2647,Employee 2647,Sales,Software Engineer,38,127239,12,2016-07-18,86,Mumbai,139687,63,Low
2648,Employee 2648,Analytics,Data Analyst,24,107576,1,2016-08-04,99,Hyderabad,140008,72,Low
2649,Employee 2649,Support,Software Engineer,35,123913,10,2016-08-21,67,Kolkata,140329,1,Medium
2650,Employee 2650,Operations,Data Analyst,21,106050,0,2016-09-07,80,Delhi,140650,10,Low
2651,Employee 2651,Finance,Software Engineer,32,120587,8,2016-09-24,93,Pune,140971,19,Low
2652,Employee 2652,Engineering,Data Analyst,43,136924,17,2016-10-11,61,Ahmedabad,141292,28,Medium
2653,Employee 2653,Marketing,Software Engineer,29,117261,6,2016-10-28,74,Noida,141613,37,Medium
2654,Employee 2654,HR,Data Analyst,40,133598,15,2016-11-14,87,Bengaluru,141934,46,Low
2655,Employee 2655,Sales,Software Engineer,26,113935,4,2016-12-01,55,Chennai,142255,55,Medium
2656,Employee 2656,Analytics,Data Analyst,37,130272,13,2016-12-18,68,Jaipur,142576,64,Medium
2657,Employee 2657,Support,Software Engineer,23,107009,0,2017-01-04,81,Mumbai,142897,73,Low
2658,Employee 2658,Operations,Data Analyst,34,126946,11,2017-01-21,94,Hyderabad,143218,2,Low
2659,Employee 2659,Finance,Software Engineer,45,143283,20,2017-02-07,62,Kolkata,143539,11,High
2660,Employee 2660,Engineering,Data Analyst,31,123620,9,2017-02-24,75,Delhi,143860,20,Medium
2661,Employee 2661,Marketing,Software Engineer,42,139957,18,2017-03-13,88,Pune,144181,29,Low
2662,Employee 2662,HR,Data Analyst,28,111294,2,2017-03-30,56,Ahmedabad,144502,38,Medium
2663,Employee 2663,Sales,Software Engineer,39,136631,16,2017-04-16,69,Noida,144823,47,Medium
2664,Employee 2664,Analytics,Data Analyst,25,107968,0,2017-05-03,82,Bengaluru,145144,56,Low
2665,Employee 2665,Support,Software Engineer,36,133305,14,2017-05-20,95,Chennai,145465,65,Low
2666,Employee 2666,Operations,Data Analyst,22,108242,0,2017-06-06,63,Jaipur,145786,74,Medium
2667,Employee 2667,Finance,Software Engineer,33,120979,7,2017-06-23,76,Mumbai,146107,3,Medium
2668,Employee 2668,Engineering,Data Analyst,44,146316,21,2017-07-10,89,Hyderabad,146428,12,Low
2669,Employee 2669,Marketing,Software Engineer,30,117653,5,2017-07-27,57,Kolkata,146749,21,Medium
2670,Employee 2670,HR,Data Analyst,41,142990,19,2017-08-13,70,Delhi,147070,30,Medium
2671,Employee 2671,Sales,Software Engineer,27,114327,3,2017-08-30,83,Pune,147391,39,Low
2672,Employee 2672,Analytics,Data Analyst,38,130664,12,2017-09-16,96,Ahmedabad,147712,48,Low
2673,Employee 2673,Support,Software Engineer,24,111001,1,2017-10-03,64,Noida,148033,57,Medium
2674,Employee 2674,Operations,Data Analyst,35,127338,10,2017-10-20,77,Bengaluru,148354,66,Medium
2675,Employee 2675,Finance,Software Engineer,21,109475,0,2017-11-06,90,Chennai,148675,75,Low
2676,Employee 2676,Engineering,Data Analyst,32,124012,8,2017-11-23,58,Jaipur,148996,4,High
2677,Employee 2677,Marketing,Software Engineer,43,140349,17,2017-12-10,71,Mumbai,149317,13,Medium
2678,Employee 2678,HR,Data Analyst,29,120686,6,2017-12-27,84,Hyderabad,149638,22,Low
2679,Employee 2679,Sales,Software Engineer,40,137023,15,2018-01-13,97,Kolkata,149959,31,Low
2680,Employee 2680,Analytics,Data Analyst,26,117360,4,2018-01-30,65,Delhi,150280,40,Medium
2681,Employee 2681,Support,Software Engineer,37,133697,13,2018-02-16,78,Pune,150601,49,Low
2682,Employee 2682,Operations,Data Analyst,23,110434,0,2018-03-05,91,Ahmedabad,150922,58,Low
2683,Employee 2683,Finance,Software Engineer,34,130371,11,2018-03-22,59,Noida,151243,67,Medium
2684,Employee 2684,Engineering,Data Analyst,45,146708,20,2018-04-08,72,Bengaluru,151564,76,Medium
2685,Employee 2685,Marketing,Software Engineer,31,127045,9,2018-04-25,85,Chennai,151885,5,Low
2686,Employee 2686,HR,Data Analyst,42,143382,18,2018-05-12,98,Jaipur,152206,14,Low
2687,Employee 2687,Sales,Software Engineer,28,114719,2,2018-05-29,66,Mumbai,152527,23,Medium
2688,Employee 2688,Analytics,Data Analyst,39,140056,16,2018-06-15,79,Hyderabad,152848,32,Low
2689,Employee 2689,Support,Software Engineer,25,111393,0,2018-07-02,92,Kolkata,153169,41,Low
2690,Employee 2690,Operations,Data Analyst,36,136730,14,2018-07-19,60,Delhi,153490,50,Medium
2691,Employee 2691,Finance,Software Engineer,22,111667,0,2018-08-05,73,Pune,153811,59,Medium
2692,Employee 2692,Engineering,Data Analyst,33,124404,7,2018-08-22,86,Ahmedabad,154132,68,Low
2693,Employee 2693,Marketing,Software Engineer,44,149741,21,2018-09-08,99,Noida,154453,77,Low
2694,Employee 2694,HR,Data Analyst,30,121078,5,2018-09-25,67,Bengaluru,154774,6,Medium
2695,Employee 2695,Sales,Software Engineer,41,146415,19,2018-10-12,80,Chennai,155095,15,Low
2696,Employee 2696,Analytics,Data Analyst,27,117752,3,2018-10-29,93,Jaipur,155416,24,Low
2697,Employee 2697,Support,Software Engineer,38,134089,12,2018-11-15,61,Mumbai,155737,33,Medium
2698,Employee 2698,Operations,Data Analyst,24,114426,1,2018-12-02,74,Hyderabad,156058,42,Medium
2699,Employee 2699,Finance,Software Engineer,35,130763,10,2018-12-19,87,Kolkata,156379,51,Low
2700,Employee 2700,Engineering,Data Analyst,21,112900,0,2019-01-05,55,Delhi,156700,60,Medium
2701,Employee 2701,Marketing,Software Engineer,32,127437,8,2019-01-22,68,Pune,157021,69,Medium
2702,Employee 2702,HR,Data Analyst,43,143774,17,2019-02-08,81,Ahmedabad,157342,78,Low
2703,Employee 2703,Sales,Software Engineer,29,124111,6,2019-02-25,94,Noida,157663,7,Low
2704,Employee 2704,Analytics,Data Analyst,40,140448,15,2019-03-14,62,Bengaluru,157984,16,High
2705,Employee 2705,Support,Software Engineer,26,120785,4,2019-03-31,75,Chennai,158305,25,Medium
2706,Employee 2706,Operations,Data Analyst,37,137122,13,2019-04-17,88,Jaipur,158626,34,Low
2707,Employee 2707,Finance,Software Engineer,23,113859,0,2019-05-04,56,Mumbai,158947,43,Medium
2708,Employee 2708,Engineering,Data Analyst,34,133796,11,2019-05-21,69,Hyderabad,159268,52,Medium
2709,Employee 2709,Marketing,Software Engineer,45,150133,20,2019-06-07,82,Kolkata,159589,61,Low
2710,Employee 2710,HR,Data Analyst,31,130470,9,2019-06-24,95,Delhi,159910,70,Low
2711,Employee 2711,Sales,Software Engineer,42,146807,18,2019-07-11,63,Pune,160231,79,Medium
2712,Employee 2712,Analytics,Data Analyst,28,118144,2,2019-07-28,76,Ahmedabad,160552,8,Medium
2713,Employee 2713,Support,Software Engineer,39,143481,16,2019-08-14,89,Noida,160873,17,Low
2714,Employee 2714,Operations,Data Analyst,25,114818,0,2019-08-31,57,Bengaluru,161194,26,Medium
2715,Employee 2715,Finance,Software Engineer,36,140155,14,2019-09-17,70,Chennai,161515,35,Medium
2716,Employee 2716,Engineering,Data Analyst,22,115092,0,2019-10-04,83,Jaipur,161836,44,Low
2717,Employee 2717,Marketing,Software Engineer,33,127829,7,2019-10-21,96,Mumbai,162157,53,Low
2718,Employee 2718,HR,Data Analyst,44,153166,21,2019-11-07,64,Hyderabad,162478,62,Medium
2719,Employee 2719,Sales,Software Engineer,30,124503,5,2019-11-24,77,Kolkata,162799,71,Medium
2720,Employee 2720,Analytics,Data Analyst,41,149840,19,2019-12-11,90,Delhi,163120,0,Low
2721,Employee 2721,Support,Software Engineer,27,121177,3,2019-12-28,58,Pune,163441,9,High
2722,Employee 2722,Operations,Data Analyst,38,137514,12,2020-01-14,71,Ahmedabad,163762,18,Medium
2723,Employee 2723,Finance,Software Engineer,24,117851,1,2020-01-31,84,Noida,164083,27,Low
2724,Employee 2724,Engineering,Data Analyst,35,134188,10,2020-02-17,97,Bengaluru,164404,36,Low
2725,Employee 2725,Marketing,Software Engineer,21,116325,0,2020-03-05,65,Chennai,164725,45,Medium
2726,Employee 2726,HR,Data Analyst,32,130862,8,2020-03-22,78,Jaipur,165046,54,Low
2727,Employee 2727,Sales,Software Engineer,43,147199,17,2020-04-08,91,Mumbai,165367,63,Low
2728,Employee 2728,Analytics,Data Analyst,29,127536,6,2020-04-25,59,Hyderabad,165688,72,Medium
2729,Employee 2729,Support,Software Engineer,40,143873,15,2020-05-12,72,Kolkata,166009,1,Medium
2730,Employee 2730,Operations,Data Analyst,26,124210,4,2020-05-29,85,Delhi,166330,10,Low
2731,Employee 2731,Finance,Software Engineer,37,140547,13,2020-06-15,98,Pune,166651,19,Low
2732,Employee 2732,Engineering,Data Analyst,23,117284,0,2020-07-02,66,Ahmedabad,166972,28,Medium
2733,Employee 2733,Marketing,Software Engineer,34,137221,11,2020-07-19,79,Noida,167293,37,Low
2734,Employee 2734,HR,Data Analyst,45,153558,20,2020-08-05,92,Bengaluru,167614,46,Low
2735,Employee 2735,Sales,Software Engineer,31,133895,9,2020-08-22,60,Chennai,167935,55,Medium
2736,Employee 2736,Analytics,Data Analyst,42,150232,18,2020-09-08,73,Jaipur,168256,64,Medium
2737,Employee 2737,Support,Software Engineer,28,121569,2,2020-09-25,86,Mumbai,168577,73,Low
2738,Employee 2738,Operations,Data Analyst,39,146906,16,2020-10-12,99,Hyderabad,168898,2,Low
2739,Employee 2739,Finance,Software Engineer,25,118243,0,2020-10-29,67,Kolkata,169219,11,Medium
2740,Employee 2740,Engineering,Data Analyst,36,143580,14,2020-11-15,80,Delhi,169540,20,Low
2741,Employee 2741,Marketing,Software Engineer,22,118517,0,2020-12-02,93,Pune,169861,29,Low
2742,Employee 2742,HR,Data Analyst,33,131254,7,2020-12-19,61,Ahmedabad,170182,38,Medium
2743,Employee 2743,Sales,Software Engineer,44,156591,21,2021-01-05,74,Noida,170503,47,Medium
2744,Employee 2744,Analytics,Data Analyst,30,127928,5,2021-01-22,87,Bengaluru,170824,56,Low
2745,Employee 2745,Support,Software Engineer,41,153265,19,2021-02-08,55,Chennai,171145,65,Medium
2746,Employee 2746,Operations,Data Analyst,27,124602,3,2021-02-25,68,Jaipur,171466,74,Medium
2747,Employee 2747,Finance,Software Engineer,38,140939,12,2021-03-14,81,Mumbai,171787,3,Low
2748,Employee 2748,Engineering,Data Analyst,24,121276,1,2021-03-31,94,Hyderabad,172108,12,Low
2749,Employee 2749,Marketing,Software Engineer,35,137613,10,2021-04-17,62,Kolkata,172429,21,Medium
2750,Employee 2750,HR,Data Analyst,21,119750,0,2021-05-04,75,Delhi,172750,30,Medium
2751,Employee 2751,Sales,Software Engineer,32,134287,8,2021-05-21,88,Pune,173071,39,Low
2752,Employee 2752,Analytics,Data Analyst,43,150624,17,2021-06-07,56,Ahmedabad,173392,48,Medium
2753,Employee 2753,Support,Software Engineer,29,130961,6,2021-06-24,69,Noida,173713,57,Medium
2754,Employee 2754,Operations,Data Analyst,40,147298,15,2021-07-11,82,Bengaluru,174034,66,Low
2755,Employee 2755,Finance,Software Engineer,26,127635,4,2021-07-28,95,Chennai,174355,75,Low
2756,Employee 2756,Engineering,Data Analyst,37,143972,13,2021-08-14,63,Jaipur,174676,4,High
2757,Employee 2757,Marketing,Software Engineer,23,120709,0,2021-08-31,76,Mumbai,174997,13,Medium
2758,Employee 2758,HR,Data Analyst,34,140646,11,2021-09-17,89,Hyderabad,175318,22,Low
2759,Employee 2759,Sales,Software Engineer,45,156983,20,2021-10-04,57,Kolkata,175639,31,Medium
2760,Employee 2760,Analytics,Data Analyst,31,137320,9,2021-10-21,70,Delhi,175960,40,Medium
2761,Employee 2761,Support,Software Engineer,42,153657,18,2021-11-07,83,Pune,176281,49,Low
2762,Employee 2762,Operations,Data Analyst,28,124994,2,2021-11-24,96,Ahmedabad,176602,58,Low
2763,Employee 2763,Finance,Software Engineer,39,150331,16,2021-12-11,64,Noida,176923,67,Medium
2764,Employee 2764,Engineering,Data Analyst,25,121668,0,2021-12-28,77,Bengaluru,177244,76,Medium
2765,Employee 2765,Marketing,Software Engineer,36,147005,14,2022-01-14,90,Chennai,177565,5,Low
2766,Employee 2766,HR,Data Analyst,22,121942,0,2022-01-31,58,Jaipur,177886,14,High
2767,Employee 2767,Sales,Software Engineer,33,134679,7,2022-02-17,71,Mumbai,178207,23,Medium
2768,Employee 2768,Analytics,Data Analyst,44,160016,21,2022-03-06,84,Hyderabad,178528,32,Low
2769,Employee 2769,Support,Software Engineer,30,131353,5,2022-03-23,97,Kolkata,178849,41,Low
2770,Employee 2770,Operations,Data Analyst,41,156690,19,2022-04-09,65,Delhi,179170,50,Medium
2771,Employee 2771,Finance,Software Engineer,27,128027,3,2022-04-26,78,Pune,179491,59,Low
2772,Employee 2772,Engineering,Data Analyst,38,144364,12,2022-05-13,91,Ahmedabad,179812,68,Low
2773,Employee 2773,Marketing,Software Engineer,24,124701,1,2022-05-30,59,Noida,180133,77,Medium
2774,Employee 2774,HR,Data Analyst,35,46038,10,2022-06-16,72,Bengaluru,180454,6,Medium
2775,Employee 2775,Sales,Software Engineer,21,28175,0,2022-07-03,85,Chennai,180775,15,Low
2776,Employee 2776,Analytics,Data Analyst,32,42712,8,2022-07-20,98,Jaipur,181096,24,Low
2777,Employee 2777,Support,Software Engineer,43,59049,17,2022-08-06,66,Mumbai,181417,33,Medium
2778,Employee 2778,Operations,Data Analyst,29,39386,6,2022-08-23,79,Hyderabad,181738,42,Low
2779,Employee 2779,Finance,Software Engineer,40,55723,15,2022-09-09,92,Kolkata,182059,51,Low
2780,Employee 2780,Engineering,Data Analyst,26,36060,4,2022-09-26,60,Delhi,182380,60,Medium
2781,Employee 2781,Marketing,Software Engineer,37,52397,13,2022-10-13,73,Pune,182701,69,Medium
2782,Employee 2782,HR,Data Analyst,23,29134,0,2022-10-30,86,Ahmedabad,183022,78,Low
2783,Employee 2783,Sales,Software Engineer,34,49071,11,2022-11-16,99,Noida,183343,7,Low
2784,Employee 2784,Analytics,Data Analyst,45,65408,20,2022-12-03,67,Bengaluru,183664,16,Medium
2785,Employee 2785,Support,Software Engineer,31,45745,9,2022-12-20,80,Chennai,183985,25,Low
2786,Employee 2786,Operations,Data Analyst,42,62082,18,2023-01-06,93,Jaipur,184306,34,Low
2787,Employee 2787,Finance,Software Engineer,28,33419,2,2023-01-23,61,Mumbai,184627,43,Medium
2788,Employee 2788,Engineering,Data Analyst,39,58756,16,2023-02-09,74,Hyderabad,184948,52,Medium
2789,Employee 2789,Marketing,Software Engineer,25,30093,0,2023-02-26,87,Kolkata,185269,61,Low
2790,Employee 2790,HR,Data Analyst,36,55430,14,2023-03-15,55,Delhi,185590,70,Medium
2791,Employee 2791,Sales,Software Engineer,22,30367,0,2023-04-01,68,Pune,185911,79,Medium
2792,Employee 2792,Analytics,Data Analyst,33,43104,7,2023-04-18,81,Ahmedabad,186232,8,Low
2793,Employee 2793,Support,Software Engineer,44,68441,21,2023-05-05,94,Noida,186553,17,Low
2794,Employee 2794,Operations,Data Analyst,30,39778,5,2023-05-22,62,Bengaluru,186874,26,Medium
2795,Employee 2795,Finance,Software Engineer,41,65115,19,2023-06-08,75,Chennai,187195,35,Medium
2796,Employee 2796,Engineering,Data Analyst,27,36452,3,2023-06-25,88,Jaipur,187516,44,Low
2797,Employee 2797,Marketing,Software Engineer,38,52789,12,2023-07-12,56,Mumbai,187837,53,Medium
2798,Employee 2798,HR,Data Analyst,24,33126,1,2023-07-29,69,Hyderabad,188158,62,Medium
2799,Employee 2799,Sales,Software Engineer,35,49463,10,2023-08-15,82,Kolkata,188479,71,Low
2800,Employee 2800,Analytics,Data Analyst,21,31600,0,2023-09-01,95,Delhi,188800,0,Low
2801,Employee 2801,Support,Software Engineer,32,46137,8,2023-09-18,63,Pune,189121,9,High
2802,Employee 2802,Operations,Data Analyst,43,62474,17,2023-10-05,76,Ahmedabad,189442,18,Medium
2803,Employee 2803,Finance,Software Engineer,29,42811,6,2023-10-22,89,Noida,189763,27,Low
2804,Employee 2804,Engineering,Data Analyst,40,59148,15,2023-11-08,57,Bengaluru,190084,36,Medium
2805,Employee 2805,Marketing,Software Engineer,26,39485,4,2023-11-25,70,Chennai,190405,45,Medium
2806,Employee 2806,HR,Data Analyst,37,55822,13,2023-12-12,83,Jaipur,190726,54,Low
2807,Employee 2807,Sales,Software Engineer,23,32559,0,2023-12-29,96,Mumbai,191047,63,Low
2808,Employee 2808,Analytics,Data Analyst,34,52496,11,2024-01-15,64,Hyderabad,191368,72,Medium
2809,Employee 2809,Support,Software Engineer,45,68833,20,2024-02-01,77,Kolkata,191689,1,Medium
2810,Employee 2810,Operations,Data Analyst,31,49170,9,2024-02-18,90,Delhi,192010,10,Low
2811,Employee 2811,Finance,Software Engineer,42,65507,18,2024-03-06,58,Pune,192331,19,High
2812,Employee 2812,Engineering,Data Analyst,28,36844,2,2024-03-23,71,Ahmedabad,192652,28,Medium
2813,Employee 2813,Marketing,Software Engineer,39,62181,16,2024-04-09,84,Noida,192973,37,Low
2814,Employee 2814,HR,Data Analyst,25,33518,0,2024-04-26,97,Bengaluru,193294,46,Low
2815,Employee 2815,Sales,Software Engineer,36,58855,14,2024-05-13,65,Chennai,193615,55,Medium
2816,Employee 2816,Analytics,Data Analyst,22,33792,0,2024-05-30,78,Jaipur,193936,64,Low
2817,Employee 2817,Support,Software Engineer,33,46529,7,2024-06-16,91,Mumbai,194257,73,Low
2818,Employee 2818,Operations,Data Analyst,44,71866,21,2024-07-03,59,Hyderabad,194578,2,High
